ORDER_ID,YOUR_ORDER_ID,ORDER_TYPE,OFFER_NAME,YOUR_SKU,SHOP_SKU,TRANSFERRED_TO_DELIVERY_COUNT,DELIVERED_COUNT,ORDER_CREATION_DATE,TRANSFERRED_TO_DELIVERY_DATE,DELIVERY_DATE,PAYMENT_TYPE,VAT,PRICE_WITH_VAT_AND_NO_DISCOUNT,SHOP_MARKETPLACE_DISCOUNT,SPASIBO_DISCOUNT,YANDEX_PLUS_DISCOUNT,PRICE_WITH_VAT_AND_ALL_DISCOUNTS,DELIVERED_PRICE_SUM_WITH_VAT_AND_NO_DISCOUNTS,DELIVERED_DISCOUNT_SUM,DELIVERED_PRICE_SUM_WITH_VAT_AND_DISCOUNTS,RNPT,ORGANIZATION,INN,KPP,ORGANIZATION_JUR_ADDRESS,UPD_STATUS,UPD_DATE,UPD_NUMBER,CONSIGNMENT_NOTE_DATE,CONSIGNMENT_NOTE_NUMBER,INVOICE_DATE,INVOICE_NUMBER
56613191617,56613191617,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Como 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.ККОМ,518.ТП.V.Glad.ККОМ,1,1,30.04.2026,02.05.2026,04.05.2026,Предоплата,22%,21146,8701,0,581,11864,21146,9282,11864,,,,,,,,,,,,
56620688513,56620688513,Продажа физлицу,"Тумба подвесная Vannika Kanna 60 с раковиной Фест 60 для ванной комнаты, дуб вотан, графит софт",451.ТП.V.Kanna.КФЕС,451.ТП.V.Kanna.КФЕС,1,1,01.05.2026,02.05.2026,04.05.2026,Предоплата,22%,20172,9733,0,0,10439,20172,9733,10439,,,,,,,,,,,,
56624225664,56624225664,Продажа физлицу,"Шкаф-зеркало Vannika Vastra 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Vastra,443.ЗШ.V.Vastra,1,1,01.05.2026,02.05.2026,06.05.2026,Предоплата,22%,8931,5097,0,0,3834,8931,5097,3834,,,,,,,,,,,,
56627210881,56627210881,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Flavia 60 для ванной комнаты, белый",174.ЗШ.V.Flavia,174.ЗШ.V.Flavia,1,1,01.05.2026,05.05.2026,06.05.2026,Предоплата,22%,11147,5798,0,205,5144,11147,6003,5144,,,,,,,,,,,,
56632490179,56632490179,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,01.05.2026,02.05.2026,04.05.2026,Предоплата,22%,7039,3155,0,0,3884,7039,3155,3884,,,,,,,,,,,,
56642911874,56642911874,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,01.05.2026,03.05.2026,05.05.2026,Предоплата,22%,24196,9666,0,0,14530,24196,9666,14530,,,,,,,,,,,,
56644713985,56644713985,Продажа физлицу,"Тумба напольная Vannika Mirva 60 с раковиной Como 60 для ванной комнаты, белая",282.ТН.V.Mirva.ККОМ,282.ТН.V.Mirva.ККОМ,1,1,01.05.2026,03.05.2026,05.05.2026,Предоплата,22%,29282,14290,0,0,14992,29282,14290,14992,,,,,,,,,,,,
56644972801,56644972801,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,445.ЗШ.V.Canto.ДИВ,1,1,01.05.2026,03.05.2026,04.05.2026,Предоплата,22%,10815,4784,0,0,6031,10815,4784,6031,,,,,,,,,,,,
56649142848,56649142848,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фостер 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФОС,521.ТП.V.Glad.КФОС,1,1,02.05.2026,03.05.2026,05.05.2026,Яндекс.Сплит (предоплата),22%,30026,12313,0,0,17713,30026,12313,17713,,,,,,,,,,,,
56650992899,56650992899,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фостер 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФОС,521.ТП.V.Glad.КФОС,1,1,02.05.2026,03.05.2026,07.05.2026,Предоплата,22%,30026,12313,0,0,17713,30026,12313,17713,,,,,,,,,,,,
56654879616,56654879616,Продажа физлицу,"Тумба подвесная Vannika Kanna 60 с раковиной Фест 60 для ванной комнаты, дуб вотан, графит софт",451.ТП.V.Kanna.КФЕС,451.ТП.V.Kanna.КФЕС,1,1,02.05.2026,03.05.2026,06.05.2026,Предоплата,22%,20172,8636,0,0,11536,20172,8636,11536,,,,,,,,,,,,
56658010179,56658010179,Продажа физлицу,"Тумба подвесная Vannika Vastra 70 с раковиной Миранда 70 для ванной комнаты, дуб вотан",440.ТП.V.Vastra.КМИР,440.ТП.V.Vastra.КМИР,1,1,02.05.2026,06.05.2026,10.05.2026,Предоплата,22%,31427,13388,0,0,18039,31427,13388,18039,,,,,,,,,,,,
56660703747,56660703747,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 70 для ванной комнаты, cappuccino",520.ТП.V.Glad,520.ТП.V.Glad,1,1,02.05.2026,03.05.2026,04.05.2026,Предоплата,22%,17736,7776,0,0,9960,17736,7776,9960,,,,,,,,,,,,
56663806211,56663806211,Продажа физлицу,"Тумба подвесная Vannika Kanna 80 с раковиной Фест 80 для ванной комнаты, дуб вотан, графит софт",453.ТП.V.Kanna.КФЕС,453.ТП.V.Kanna.КФЕС,1,1,02.05.2026,03.05.2026,07.05.2026,Яндекс.Сплит (предоплата),22%,34109,13885,0,0,20224,34109,13885,20224,,,,,,,,,,,,
56663806211,56663806211,Продажа физлицу,"Шкаф-пенал подвесной Vannika Kanna для ванной комнаты, дуб вотан, графит софт",449.ШП.V.Kanna,449.ШП.V.Kanna,1,1,02.05.2026,03.05.2026,07.05.2026,Яндекс.Сплит (предоплата),22%,14874,5097,0,0,9777,14874,5097,9777,,,,,,,,,,,,
56673596929,56673596929,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,02.05.2026,04.05.2026,06.05.2026,Яндекс.Сплит (предоплата),22%,7038,3037,0,0,4001,7038,3037,4001,,,,,,,,,,,,
56688764931,56688764931,Продажа физлицу,"Тумба напольная без раковины Vannika Bliss 50 для ванной комнаты, графит софт",478.ТН.V.Bliss.Р,478.ТН.V.Bliss.Р,1,1,03.05.2026,04.05.2026,05.05.2026,Предоплата,22%,16855,7248,0,0,9607,16855,7248,9607,,,,,,,,,,,,
56689638530,56689638530,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,518.ТП.V.Glad.КФОС,1,1,03.05.2026,04.05.2026,08.05.2026,Предоплата,22%,21404,8155,0,0,13249,21404,8155,13249,,,,,,,,,,,,
56692379971,56692379971,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 80 для ванной комнаты, cappuccino",521.ТП.V.Glad,521.ТП.V.Glad,1,1,03.05.2026,04.05.2026,08.05.2026,Предоплата,22%,18839,8521,0,0,10318,18839,8521,10318,,,,,,,,,,,,
56692586883,56692586883,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,03.05.2026,04.05.2026,08.05.2026,Предоплата,22%,21982,7808,0,0,14174,21982,7808,14174,,,,,,,,,,,,
56693399235,56693399235,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Como 70 для ванной комнаты, белая",224.ТН.V.Bliss.ККОМ,224.ТН.V.Bliss.ККОМ,1,1,03.05.2026,04.05.2026,06.05.2026,Яндекс.Сплит (предоплата),22%,27348,14271,0,143,12934,27348,14414,12934,,,,,,,,,,,,
56695352128,56695352128,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,03.05.2026,05.05.2026,07.05.2026,Предоплата,22%,22721,10103,0,0,12618,22721,10103,12618,,,,,,,,,,,,
56718976448,56718976448,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фостер 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФОС,521.ТП.V.Glad.КФОС,1,1,04.05.2026,06.05.2026,11.05.2026,Предоплата,22%,30154,12805,0,775,16574,30154,13580,16574,,,,,,,,,,,,
56730841601,56730841601,Продажа физлицу,"Шкаф-зеркало Vannika Canto 60 для ванной комнаты, дуб вотан, шкаф витрина",444.ЗШ.V.Canto.ДИВ,444.ЗШ.V.Canto.ДИВ,1,1,04.05.2026,06.05.2026,08.05.2026,Предоплата,22%,7038,3119,0,0,3919,7038,3119,3919,,,,,,,,,,,,
56734834819,56734834819,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,518.ТП.V.Glad.КФОС,1,1,04.05.2026,05.05.2026,11.05.2026,Предоплата,22%,21312,8592,0,0,12720,21312,8592,12720,,,,,,,,,,,,
56735337664,56735337664,Продажа физлицу,"Тумба подвесная без раковины Vannika Rinni 50 для ванной комнаты, дуб веллингтон табак",432.ТП.V.Rinni,432.ТП.V.Rinni,1,1,04.05.2026,05.05.2026,07.05.2026,Предоплата,22%,21022,7754,0,0,13268,21022,7754,13268,,,,,,,,,,,,
56737885057,56737885057,Продажа физлицу,"Тумба подвесная Vannika Fetto 50 с раковиной Фест 50 для ванной комнаты, графит софт",421.ТП.V.Fetto.КФЕС,421.ТП.V.Fetto.КФЕС,1,1,04.05.2026,07.05.2026,10.05.2026,Яндекс.Сплит (предоплата),22%,27020,12042,0,0,14978,27020,12042,14978,,,,,,,,,,,,
56751220096,56751220096,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,05.05.2026,06.05.2026,09.05.2026,Предоплата,22%,22629,9936,0,0,12693,22629,9936,12693,,,,,,,,,,,,
56764852288,56764852288,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,05.05.2026,06.05.2026,10.05.2026,Предоплата,22%,20206,9718,0,0,10488,20206,9718,10488,,,,,,,,,,,,
56771186497,56771186497,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,05.05.2026,09.05.2026,10.05.2026,Предоплата,22%,6367,2910,0,0,3457,6367,2910,3457,,,,,,,,,,,,
56775981249,56775981249,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Фостер 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.КФОС,518.ТП.V.Glad.КФОС,1,1,05.05.2026,10.05.2026,12.05.2026,Предоплата,22%,20835,8616,0,0,12219,20835,8616,12219,,,,,,,,,,,,
56775981249,56775981249,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,05.05.2026,10.05.2026,12.05.2026,Предоплата,22%,21459,8077,0,0,13382,21459,8077,13382,,,,,,,,,,,,
56778848000,56778848000,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,06.05.2026,08.05.2026,11.05.2026,Предоплата,22%,24196,9410,0,0,14786,24196,9410,14786,,,,,,,,,,,,
56782732611,56782732611,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фест 50 для ванной комнаты, графит софт",478.ТН.V.Bliss.РКФЕС,478.ТН.V.Bliss.РКФЕС,1,1,06.05.2026,07.05.2026,11.05.2026,Предоплата,22%,23670,12812,0,679,10179,23670,13491,10179,,,,,,,,,,,,
56790788033,56790788033,Продажа физлицу,"Тумба подвесная Vannika Glad 70 с раковиной Фостер 70 для ванной комнаты, cappuccino",520.ТП.V.Glad.КФОС,520.ТП.V.Glad.КФОС,1,1,06.05.2026,07.05.2026,09.05.2026,Яндекс.Сплит (предоплата),22%,27102,13480,0,307,13315,27102,13787,13315,,,,,,,,,,,,
56795694849,56795694849,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Mirva 60 для ванной комнаты, белый",278.ЗШ.V.Mirva,278.ЗШ.V.Mirva,1,1,06.05.2026,07.05.2026,11.05.2026,Яндекс.Сплит (предоплата),22%,9854,4497,0,0,5357,9854,4497,5357,,,,,,,,,,,,
56798565632,56798565632,Продажа физлицу,"Тумба подвесная Vannika Glad 70 с раковиной Como 70 для ванной комнаты, cappuccino",520.ТП.V.Glad.ККОМ,520.ТП.V.Glad.ККОМ,1,1,06.05.2026,08.05.2026,09.05.2026,Предоплата,22%,26612,10430,0,0,16182,26612,10430,16182,,,,,,,,,,,,
56798822659,56798822659,Продажа физлицу,"Тумба напольная Vannika Canto 60 с раковиной Фостер 60 для ванной комнаты, дуб вотан, графит софт",458.ТН.V.Canto.КФОС,458.ТН.V.Canto.КФОС,1,1,06.05.2026,08.05.2026,09.05.2026,Предоплата,22%,25138,12591,0,0,12547,25138,12591,12547,,,,,,,,,,,,
56799209408,56799209408,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая, дуб вотан",484.ТН.V.Bliss.РКФОС,484.ТН.V.Bliss.РКФОС,1,1,06.05.2026,07.05.2026,08.05.2026,Предоплата,22%,26754,12596,0,0,14158,26754,12596,14158,,,,,,,,,,,,
56799903683,56799903683,Продажа физлицу,"Тумба подвесная Vannika Glad 70 с раковиной Фостер 70 для ванной комнаты, cappuccino",520.ТП.V.Glad.КФОС,520.ТП.V.Glad.КФОС,1,1,06.05.2026,08.05.2026,11.05.2026,Предоплата,22%,26986,12980,0,0,14006,26986,12980,14006,,,,,,,,,,,,
56800577344,56800577344,Продажа физлицу,"Тумба напольная Vannika Flavia 60 с раковиной Фостер 60 для ванной комнаты, белая",168.ТН.V.Flavia.КФОС,168.ТН.V.Flavia.КФОС,1,1,06.05.2026,07.05.2026,08.05.2026,Предоплата,22%,23406,12249,0,0,11157,23406,12249,11157,,,,,,,,,,,,
56803075840,56803075840,Продажа физлицу,"Тумба напольная Vannika Bliss 70 с раковиной Como 70 для ванной комнаты, белая",224.ТН.V.Bliss.ККОМ,224.ТН.V.Bliss.ККОМ,1,1,06.05.2026,07.05.2026,10.05.2026,Предоплата,22%,27234,12821,0,0,14413,27234,12821,14413,,,,,,,,,,,,
56806248322,56806248322,Продажа физлицу,"Шкаф-зеркало с подсветкой Vannika Mirva 60 для ванной комнаты, белый",278.ЗШ.V.Mirva,278.ЗШ.V.Mirva,1,1,06.05.2026,07.05.2026,09.05.2026,Предоплата,22%,9893,4812,0,0,5081,9893,4812,5081,,,,,,,,,,,,
56807860930,56807860930,Продажа физлицу,"Тумба подвесная без раковины Vannika Glad 100 для ванной комнаты, cappuccino",522.ТП.V.Glad,522.ТП.V.Glad,1,1,06.05.2026,09.05.2026,12.05.2026,Яндекс.Сплит (предоплата),22%,21934,11444,0,0,10490,21934,11444,10490,,,,,,,,,,,,
56809913280,56809913280,Продажа физлицу,"Тумба подвесная Vannika Glad 80 с раковиной Фест 80 для ванной комнаты, cappuccino",521.ТП.V.Glad.КФЕС,521.ТП.V.Glad.КФЕС,1,1,06.05.2026,08.05.2026,12.05.2026,Предоплата,22%,30037,14518,0,0,15519,30037,14518,15519,,,,,,,,,,,,
56809913280,56809913280,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,2,2,06.05.2026,08.05.2026,12.05.2026,Предоплата,22%,22084,9693,0,0,12391,44168,19386,24782,,,,,,,,,,,,
56819660672,56819660672,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фест 60 для ванной комнаты, Gold Craft",525.ТН.V.Bliss.РКФЕС,525.ТН.V.Bliss.РКФЕС,1,1,06.05.2026,10.05.2026,11.05.2026,Предоплата,22%,21575,10205,0,0,11370,21575,10205,11370,,,,,,,,,,,,
56821742528,56821742528,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Flavia 60 для ванной комнаты, белый",468.ШП.V.Flavia,468.ШП.V.Flavia,1,1,06.05.2026,09.05.2026,11.05.2026,Предоплата,22%,24152,11172,0,0,12980,24152,11172,12980,,,,,,,,,,,,
56821786112,56821786112,Продажа физлицу,"Тумба подвесная Vannika Glad 60 с раковиной Como 60 для ванной комнаты, cappuccino",519.ТП.V.Glad.ККОМ,519.ТП.V.Glad.ККОМ,1,1,06.05.2026,10.05.2026,13.05.2026,Предоплата,22%,24092,11290,0,0,12802,24092,11290,12802,,,,,,,,,,,,
56827356929,56827356929,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,07.05.2026,09.05.2026,16.05.2026,Предоплата,22%,20285,9282,0,0,11003,20285,9282,11003,,,,,,,,,,,,
56832992064,56832992064,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,07.05.2026,09.05.2026,23.05.2026,Предоплата,22%,6367,3088,0,2520,759,6367,5608,759,,,,,,,,,,,,
56833933890,56833933890,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,445.ЗШ.V.Canto.ДИВ,1,1,07.05.2026,08.05.2026,12.05.2026,Яндекс.Сплит (предоплата),22%,8223,3656,0,0,4567,8223,3656,4567,,,,,,,,,,,,
56834399490,56834399490,Продажа физлицу,"Тумба напольная без раковины Vannika Faro 50 для ванной комнаты, дуб вотан, графит софт",430.ТН.V.Faro,430.ТН.V.Faro,1,1,07.05.2026,08.05.2026,10.05.2026,При получении,22%,23970,10518,0,0,13452,23970,10518,13452,,,,,,,,,,,,
56835967811,56835967811,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Mirva для ванной комнаты, белый",281.ШП.V.Mirva,281.ШП.V.Mirva,1,1,07.05.2026,18.05.2026,20.05.2026,Предоплата,22%,17581,8556,0,0,9025,17581,8556,9025,,,,,,,,,,,,
56838060547,56838060547,Продажа физлицу,"Шкаф-зеркало Vannika Kanna 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Kanna.ЛАВ,443.ЗШ.V.Kanna.ЛАВ,1,1,07.05.2026,08.05.2026,11.05.2026,Предоплата,22%,6551,2851,0,0,3700,6551,2851,3700,,,,,,,,,,,,
56841535938,56841535938,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,07.05.2026,09.05.2026,10.05.2026,Предоплата,22%,20207,10596,0,0,9611,20207,10596,9611,,,,,,,,,,,,
56843411009,56843411009,Продажа физлицу,"Шкаф-зеркало ""Vannika Canto"" 80, Россия, модульный, ЛДСП, дуб Вотан",446.ЗШ.V.Canto.ДИВ,446.ЗШ.V.Canto.ДИВ,1,1,07.05.2026,08.05.2026,10.05.2026,Предоплата,22%,11225,5564,0,30,5631,11225,5594,5631,,,,,,,,,,,,
56845184130,56845184130,Продажа физлицу,"Шкаф-пенал напольно/подвесной Vannika Flavia 60 для ванной комнаты, белый",468.ШП.V.Flavia,468.ШП.V.Flavia,1,1,07.05.2026,08.05.2026,11.05.2026,Предоплата,22%,24258,9478,0,0,14780,24258,9478,14780,,,,,,,,,,,,
56846559363,56846559363,Продажа физлицу,"Тумба подвесная Vannika Fetto 60 с раковиной Como 60 для ванной комнаты, графит софт",Т.FETTO.П-60П-SET-COM,Т.FETTO.П-60П-SET-COM,1,1,07.05.2026,08.05.2026,12.05.2026,Яндекс.Сплит (предоплата),22%,26271,12250,0,0,14021,26271,12250,14021,,,,,,,,,,,,
56854372547,56854372547,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,07.05.2026,09.05.2026,13.05.2026,Предоплата,22%,21982,9077,0,0,12905,21982,9077,12905,,,,,,,,,,,,
56855829570,56855829570,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,07.05.2026,09.05.2026,12.05.2026,Предоплата,22%,20285,8812,0,273,11200,20285,9085,11200,,,,,,,,,,,,
56862702146,56862702146,Продажа физлицу,"Тумба подвесная Vannika Glad 100 с раковиной Фостер 100 для ванной комнаты, cappuccino",522.ТП.V.Glad.КФОС,522.ТП.V.Glad.КФОС,1,1,08.05.2026,09.05.2026,12.05.2026,Предоплата,22%,36113,14842,0,0,21271,36113,14842,21271,,,,,,,,,,,,
56872144769,56872144769,Продажа физлицу,"Тумба напольная Vannika Flavia 60 с раковиной Фест 60 для ванной комнаты, белая",168.ТН.V.Flavia.КФЕС,168.ТН.V.Flavia.КФЕС,1,1,08.05.2026,09.05.2026,12.05.2026,Предоплата,22%,23298,10513,0,0,12785,23298,10513,12785,,,,,,,,,,,,
56872641792,56872641792,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,08.05.2026,09.05.2026,12.05.2026,Яндекс.Сплит (предоплата),22%,20208,9600,0,0,10608,20208,9600,10608,,,,,,,,,,,,
56874171011,56874171011,Продажа физлицу,"Шкаф-пенал подвесной Vannika Glad для ванной комнаты, cappuccino",523.ШП.V.Glad.Р,523.ШП.V.Glad.Р,1,1,08.05.2026,09.05.2026,13.05.2026,Предоплата,22%,21982,9077,0,0,12905,21982,9077,12905,,,,,,,,,,,,
56874885250,56874885250,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,08.05.2026,10.05.2026,12.05.2026,Предоплата,22%,20285,9236,0,0,11049,20285,9236,11049,,,,,,,,,,,,
56878799875,56878799875,Продажа бизнесу,"Шкаф-зеркало с подсветкой Vannika Mirva 80 для ванной комнаты, белый",280.ЗШ.V.Mirva,280.ЗШ.V.Mirva,1,1,08.05.2026,09.05.2026,10.05.2026,При получении,22%,13428,5460,0,0,7968,13428,5460,7968,,"ООО ""ПРОМИНВЕСТ""",5050156588,505001001,"141138, Щёлково, Красный, 1 стр 8",УПД 1,09.05.2026,202605090001,,,,
56879355074,56879355074,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фест 50 для ванной комнаты, графит софт",478.ТН.V.Bliss.РКФЕС,478.ТН.V.Bliss.РКФЕС,1,1,08.05.2026,10.05.2026,14.05.2026,Яндекс.Сплит (предоплата),22%,23760,10889,0,0,12871,23760,10889,12871,,,,,,,,,,,,
56880407043,56880407043,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фест 50 для ванной комнаты, графит софт",478.ТН.V.Bliss.РКФЕС,478.ТН.V.Bliss.РКФЕС,1,1,08.05.2026,09.05.2026,11.05.2026,Предоплата,22%,23760,11404,0,0,12356,23760,11404,12356,,,,,,,,,,,,
56880407043,56880407043,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Bliss.МОД,444.ЗШ.V.Bliss.МОД,1,1,08.05.2026,09.05.2026,11.05.2026,Предоплата,22%,7328,3294,0,0,4034,7328,3294,4034,,,,,,,,,,,,
56890723841,56890723841,Продажа физлицу,"Тумба напольная Vannika Bliss 50 с раковиной Фостер 50 для ванной комнаты, белая",222.ТН.V.Bliss.КФОС,222.ТН.V.Bliss.КФОС,1,1,09.05.2026,10.05.2026,11.05.2026,Предоплата,22%,20218,9542,0,12,10664,20218,9554,10664,,,,,,,,,,,,
56894227073,56894227073,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 50 для ванной комнаты, дуб вотан",443.ЗШ.V.Bliss.МОД,443.ЗШ.V.Bliss.МОД,1,1,09.05.2026,10.05.2026,15.05.2026,Предоплата,22%,6367,2745,0,0,3622,6367,2745,3622,,,,,,,,,,,,
56894477952,56894477952,Продажа физлицу,"Шкаф-зеркало Vannika Bliss 60 для ванной комнаты, дуб вотан",444.ЗШ.V.Bliss.МОД,444.ЗШ.V.Bliss.МОД,1,1,09.05.2026,10.05.2026,12.05.2026,Предоплата,22%,7299,3288,0,0,4011,7299,3288,4011,,,,,,,,,,,,
56896795907,56896795907,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,09.05.2026,12.05.2026,16.05.2026,Предоплата,22%,20207,9428,0,0,10779,20207,9428,10779,,,,,,,,,,,,
56899052035,56899052035,Продажа физлицу,"Шкаф-зеркало Vannika Canto 70 для ванной комнаты, дуб вотан",445.ЗШ.V.Canto.ДИВ,445.ЗШ.V.Canto.ДИВ,1,1,09.05.2026,10.05.2026,14.05.2026,Предоплата,22%,8257,3535,0,0,4722,8257,3535,4722,,,,,,,,,,,,
56899647936,56899647936,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,09.05.2026,10.05.2026,11.05.2026,Предоплата,22%,20208,10271,0,0,9937,20208,10271,9937,,,,,,,,,,,,
56902888960,56902888960,Продажа физлицу,"Тумба напольная Vannika Flavia 70 с раковиной Фостер 70 для ванной комнаты, белая",169.ТН.V.Flavia.КФОС,169.ТН.V.Flavia.КФОС,1,1,09.05.2026,10.05.2026,13.05.2026,Яндекс.Сплит (предоплата),22%,28048,12307,0,0,15741,28048,12307,15741,,,,,,,,,,,,
56903254465,56903254465,Продажа физлицу,"Тумба напольная без раковины Vannika Bliss 70 для ванной комнаты, белая, дуб вотан",485.ТН.V.Bliss.Р,485.ТН.V.Bliss.Р,1,1,09.05.2026,10.05.2026,11.05.2026,Яндекс.Сплит (предоплата),22%,16576,6752,0,0,9824,16576,6752,9824,,,,,,,,,,,,
56903258816,56903258816,Продажа физлицу,"Тумба напольная Vannika Bliss 60 с раковиной Фостер 60 для ванной комнаты, белая",223.ТН.V.Bliss.КФОС,223.ТН.V.Bliss.КФОС,1,1,09.05.2026,10.05.2026,12.05.2026,Предоплата,22%,20285,9756,0,0,10529,20285,9756,10529,,,,,,,,,,,,
56904947840,56904947840,Продажа физлицу,"Тумба подвесная Vannika Glad 50 с раковиной Como 50 для ванной комнаты, cappuccino",518.ТП.V.Glad.ККОМ,518.ТП.V.Glad.ККОМ,1,1,09.05.2026,11.05.2026,13.05.2026,Предоплата,22%,21146,9882,0,0,11264,21146,9882,11264,,,,,,,,,,,,
